,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
11007.0,"Is it true that if Emma decides to attend the concert, her best friend will accompany her to the venue?",Emma has a best friend.,E,type5_possessive,[0.00746889 0.01478766 0.13612652 ... 0.03999854 0.01024261 0.01024696],E
11012.0,"If Jennifer agrees to attend the conference, her colleague will accompany her to the networking event.",Jennifer has a colleague.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.09786107 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
11013.0,"It's not the case that if Jennifer agrees to attend the conference, her colleague will accompany her to the networking event.",Jennifer has a colleague.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.09431309 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
11014.0,"Sam believes that if Jennifer agrees to attend the conference, her colleague will accompany her to the networking event.",Jennifer has a colleague.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.09481996 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
11015.0,"Is it true that if Jennifer agrees to attend the conference, her colleague will accompany her to the networking event?",Jennifer has a colleague.,E,type5_possessive,"[ 0.00746889  0.01478766  0.09476598 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
11028.0,"If Charles arrives early, his colleagues will take him out for dinner.",Charles has colleagues.,E,type5_possessive,"[ 0.00746889  0.05283049  0.041518   ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11029.0,"It's not the case that if Charles arrives early, his colleagues will take him out for dinner.",Charles has colleagues.,E,type5_possessive,"[ 0.00746889  0.02679871  0.03557545 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11030.0,"Sam believes that if Charles arrives early, his colleagues will take him out for dinner.",Charles has colleagues.,E,type5_possessive,"[ 0.00746889  0.03202735  0.04033151 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11031.0,"Is it true that if Charles arrives early, his colleagues will take him out for dinner?",Charles has colleagues.,E,type5_possessive,"[ 0.00746889  0.02773284  0.03759688 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11064.0,"If Linda needs a ride, her best friend will drive her to the concert.",Linda has a best friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.14702183 ...  0.03999854  0.01024261
 -0.0138564 ]",E
11065.0,"It's not the case that if Linda needs a ride, her best friend will drive her to the concert.",Linda has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.13948496 ...  0.03999854  0.01024261
 -0.0138564 ]",E
11066.0,"Sam believes that if Linda needs a ride, her best friend will drive her to the concert.",Linda has a best friend.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.1423881  ...  0.03999854  0.01024261
 -0.0138564 ]",E
11067.0,"Is it true that if Linda needs a ride, her best friend will drive her to the concert?",Linda has a best friend.,E,type5_possessive,"[ 0.00746889  0.01478766  0.1410079  ...  0.03999854  0.01024261
 -0.0138564 ]",E
11080.0,"If Dorothy wins the award, her colleagues will throw her a surprise party.",Dorothy has colleagues.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.12739442 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11081.0,"It's not the case that if Dorothy wins the award, her colleagues will throw her a surprise party.",Dorothy has colleagues.,E,type5_possessive,"[ 0.00746889 -0.05793829  0.11638331 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11082.0,"Sam believes that if Dorothy wins the award, her colleagues will throw her a surprise party.",Dorothy has colleagues.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.12467902 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11083.0,"Is it true that if Dorothy wins the award, her colleagues will throw her a surprise party?",Dorothy has colleagues.,E,type5_possessive,"[ 0.00746889  0.01478766  0.12004978 ...  0.02250317 -0.02209947
 -0.0138564 ]",E
11132.0,"If Sebastian's flight is delayed, his friend will wait for him at the airport.",Sebastian has a friend.,E,type5_possessive,"[ 0.00746889  0.0293162   0.06357222 ...  0.04070196  0.01024261
 -0.0138564 ]",E
11133.0,"It's not the case that if Sebastian's flight is delayed, his friend will wait for him at the airport.",Sebastian has a friend.,E,type5_possessive,"[ 0.00746889  0.02494503  0.06341214 ...  0.04070196  0.01024261
 -0.0138564 ]",E
11134.0,"Sam believes that if Sebastian's flight is delayed, his friend will wait for him at the airport.",Sebastian has a friend.,E,type5_possessive,"[ 0.00746889  0.02487899  0.06450371 ...  0.04070196  0.01024261
 -0.0138564 ]",E
11135.0,"Is it true that if Sebastian's flight is delayed, his friend will wait for him at the airport?",Sebastian has a friend.,E,type5_possessive,"[ 0.00746889  0.02538282  0.06383297 ...  0.04070196  0.01024261
 -0.0138564 ]",E
11148.0,"If Sarah arrives early, her friends will meet her at the train station.",Sarah has friends.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.07330789 ...  0.0247328   0.01291462
 -0.0138564 ]",E
11149.0,"It's not the case that if Sarah arrives early, her friends will meet her at the train station.",Sarah has friends.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.07087779 ...  0.0247328   0.01291462
 -0.0138564 ]",E
11150.0,"Sam believes that if Sarah arrives early, her friends will meet her at the train station.",Sarah has friends.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.07099778 ...  0.0247328   0.01291462
 -0.0138564 ]",E
11151.0,"Is it true that if Sarah arrives early, her friends will meet her at the train station?",Sarah has friends.,E,type5_possessive,"[ 0.00746889  0.01478766  0.0711217  ...  0.0247328   0.01291462
 -0.0138564 ]",E
11188.0,"If Margaret finishes work early, his wife will cook dinner for him.",Margaret has a wife.,E,type5_possessive,"[ 0.00746889  0.08833383  0.05367886 ...  0.0336384  -0.02719009
 -0.0138564 ]",E
11189.0,"It's not the case that if Margaret finishes work early, his wife will cook dinner for him.",Margaret has a wife.,E,type5_possessive,"[ 0.00746889  0.07878333  0.03638536 ...  0.0336384  -0.02719009
 -0.0138564 ]",E
11190.0,"Sam believes that if Margaret finishes work early, his wife will cook dinner for him.",Margaret has a wife.,E,type5_possessive,"[ 0.00746889  0.07883612  0.05570554 ...  0.0336384  -0.02719009
 -0.0138564 ]",E
11191.0,"Is it true that if Margaret finishes work early, his wife will cook dinner for him?",Margaret has a wife.,E,type5_possessive,"[ 0.00746889  0.07971819  0.04441653 ...  0.0336384  -0.02719009
 -0.0138564 ]",E
11216.0,"If Noah is a pastry chef, he'll pipe frosting with his pastry bag.",Noah has a pastry bag.,E,type4_possessive,"[ 0.00746889  0.02704327  0.03913467 ...  0.0234789  -0.04434213
 -0.00957173]",E
11217.0,"It's not the case that if Noah is a pastry chef, he'll pipe frosting with his pastry bag.",Noah has a pastry bag.,E,type4_possessive,"[ 0.00746889  0.02422781  0.03318017 ...  0.0234789  -0.04434213
 -0.00957173]",E
11218.0,"Sam believes that if Noah is a pastry chef, he'll pipe frosting with his pastry bag.",Noah has a pastry bag.,E,type4_possessive,"[ 0.00746889  0.02398332  0.04302992 ...  0.0234789  -0.04434213
 -0.00957173]",E
11219.0,"Is it true that if Noah is a pastry chef, he'll pipe frosting with his pastry bag?",Noah has a pastry bag.,E,type4_possessive,"[ 0.00746889  0.02441231  0.03718601 ...  0.0234789  -0.04434213
 -0.00957173]",E
11228.0,"If William is a notary, he'll bring his notary seal.",William has a notary seal.,E,type4_possessive,"[ 0.00746889  0.06800301  0.02033095 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11229.0,"It's not the case that if William is a notary, he'll bring his notary seal.",William has a notary seal.,E,type4_possessive,"[ 0.00746889  0.03598182  0.00417413 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11230.0,"Sam believes that if William is a notary, he'll bring his notary seal.",William has a notary seal.,E,type4_possessive,"[ 0.00746889  0.04731543  0.02747559 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11231.0,"Is it true that if William is a notary, he'll bring his notary seal?",William has a notary seal.,E,type4_possessive,"[ 0.00746889  0.03947144  0.00586729 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11240.0,"If Joseph is a mountain guide, he'll bring his climbing harness.",Joseph has a climbing harness.,E,type4_possessive,"[ 0.00746889  0.0701621   0.13352378 ...  0.02400273 -0.04434213
  0.0208171 ]",E
11241.0,"It's not the case that if Joseph is a mountain guide, he'll bring his climbing harness.",Joseph has a climbing harness.,E,type4_possessive,"[ 0.00746889  0.04052854  0.131301   ...  0.02400273 -0.04434213
  0.0208171 ]",E
11242.0,"Sam believes that if Joseph is a mountain guide, he'll bring his climbing harness.",Joseph has a climbing harness.,E,type4_possessive,"[ 0.00746889  0.05150318  0.13133308 ...  0.02400273 -0.04434213
  0.0208171 ]",E
11243.0,"Is it true that if Joseph is a mountain guide, he'll bring his climbing harness?",Joseph has a climbing harness.,E,type4_possessive,"[ 0.00746889  0.04395862  0.13150805 ...  0.02400273 -0.04434213
  0.0208171 ]",E
11248.0,"If David is an actor, he'll memorize his scripts.",David has scripts.,E,type4_possessive,"[ 0.00746889  0.07829713  0.0856168  ...  0.01252648 -0.04434213
 -0.01234874]",E
11249.0,"It's not the case that if David is an actor, he'll memorize his scripts.",David has scripts.,E,type4_possessive,"[ 0.00746889  0.04680707  0.08230609 ...  0.01252648 -0.04434213
 -0.01234874]",E
11250.0,"Sam believes that if David is an actor, he'll memorize his scripts.",David has scripts.,E,type4_possessive,"[ 0.00746889  0.05865122  0.08362927 ...  0.01252648 -0.04434213
 -0.01234874]",E
11251.0,"Is it true that if David is an actor, he'll memorize his scripts?",David has scripts.,E,type4_possessive,"[ 0.00746889  0.05054045  0.0830303  ...  0.01252648 -0.04434213
 -0.01234874]",E
11284.0,"If Timothy is a photographer, he'll set up his tripod for capturing photos.",Timothy has a tripod.,E,type4_possessive,"[ 0.00746889  0.05922713  0.06240575 ...  0.02819328 -0.04434213
  0.01373693]",E
11285.0,"It's not the case that if Timothy is a photographer, he'll set up his tripod for capturing photos.",Timothy has a tripod.,E,type4_possessive,"[ 0.00746889  0.02597293  0.05999546 ...  0.02819328 -0.04434213
  0.01373693]",E
11286.0,"Sam believes that if Timothy is a photographer, he'll set up his tripod for capturing photos.",Timothy has a tripod.,E,type4_possessive,"[ 0.00746889  0.03694739  0.06030181 ...  0.02819328 -0.04434213
  0.01373693]",E
11287.0,"Is it true that if Timothy is a photographer, he'll set up his tripod for capturing photos?",Timothy has a tripod.,E,type4_possessive,"[ 0.00746889  0.0292273   0.06030596 ...  0.02819328 -0.04434213
  0.01373693]",E
11328.0,"If Craig is a gastrologist, he'll use his coloscope during procedures.",Craig has a coloscope.,E,type4_possessive,"[ 0.00746889  0.09786891  0.01102128 ...  0.02872921 -0.01220115
 -0.0138564 ]",E
11329.0,"It's not the case that if Craig is a gastrologist, he'll use his coloscope during procedures.",Craig has a coloscope.,E,type4_possessive,"[ 0.00746889  0.06010886  0.00958007 ...  0.02872921 -0.01220115
 -0.0138564 ]",E
11330.0,"Sam believes that if Craig is a gastrologist, he'll use his coloscope during procedures.",Craig has a coloscope.,E,type4_possessive,"[ 0.00746889  0.07433594  0.01750609 ...  0.02872921 -0.01220115
 -0.0138564 ]",E
11331.0,"Is it true that if Craig is a gastrologist, he'll use his coloscope during procedures?",Craig has a coloscope.,E,type4_possessive,"[ 0.00746889  0.0646333   0.01050988 ...  0.02872921 -0.01220115
 -0.0138564 ]",E
11336.0,"If Larry is a textile designer, he'll bring his loom to the new house.",Larry has a loom.,E,type4_possessive,"[ 0.00746889  0.08576181  0.05578524 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11337.0,"It's not the case that if Larry is a textile designer, he'll bring his loom to the new house.",Larry has a loom.,E,type4_possessive,"[ 0.00746889  0.04965662  0.04687605 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11338.0,"Sam believes that if Larry is a textile designer, he'll bring his loom to the new house.",Larry has a loom.,E,type4_possessive,"[ 0.00746889  0.06288797  0.053995   ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11339.0,"Is it true that if Larry is a textile designer, he'll bring his loom to the new house?",Larry has a loom.,E,type4_possessive,"[ 0.00746889  0.05381757  0.05001304 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
11364.0,"If Bruce is an optician, he'll calibrate lenses with his lens meter.",Bruce has a lens meter.,E,type4_possessive,"[ 0.00746889  0.03127753  0.07189833 ...  0.03003597  0.0216915
 -0.00858799]",N
11365.0,"It's not the case that if Bruce is an optician, he'll calibrate lenses with his lens meter.",Bruce has a lens meter.,E,type4_possessive,"[ 0.00746889  0.02770403  0.0685684  ...  0.03003597  0.0216915
 -0.00858799]",N
11366.0,"Sam believes that if Bruce is an optician, he'll calibrate lenses with his lens meter.",Bruce has a lens meter.,E,type4_possessive,"[ 0.00746889  0.02757123  0.0691074  ...  0.03003597  0.0216915
 -0.00858799]",N
11367.0,"Is it true that if Bruce is an optician, he'll calibrate lenses with his lens meter?",Bruce has a lens meter.,E,type4_possessive,"[ 0.00746889  0.02799108  0.06902846 ...  0.03003597  0.0216915
 -0.00858799]",N
11376.0,"If Dan is a marine botanist, he'll capture images of underwater plants with his underwater camera.",Dan has an underwater camera.,E,type4_possessive,"[ 0.00746889  0.09936538  0.02592449 ...  0.02301401  0.00037794
 -0.0138564 ]",E
11377.0,"It's not the case that if Dan is a marine botanist, he'll capture images of underwater plants with his underwater camera.",Dan has an underwater camera.,E,type4_possessive,"[ 0.00746889  0.06543665  0.02202645 ...  0.02301401  0.00037794
 -0.0138564 ]",E
11378.0,"Sam believes that if Dan is a marine botanist, he'll capture images of underwater plants with his underwater camera.",Dan has an underwater camera.,E,type4_possessive,"[ 0.00746889  0.0789955   0.02253656 ...  0.02301401  0.00037794
 -0.0138564 ]",E
11379.0,"Is it true that if Dan is a marine botanist, he'll capture images of underwater plants with his underwater camera?",Dan has an underwater camera.,E,type4_possessive,"[ 0.00746889  0.06983647  0.02251665 ...  0.02301401  0.00037794
 -0.0138564 ]",E
11432.0,"If Nancy is a rugby coach, she'll practice with her tackle bags.",Nancy has tackle bags.,E,type4_possessive,"[ 0.00746889 -0.03935728  0.03806035 ...  0.01932015 -0.04434213
 -0.0138564 ]",E
11433.0,"It's not the case that if Nancy is a rugby coach, she'll practice with her tackle bags.",Nancy has tackle bags.,E,type4_possessive,"[ 0.00746889 -0.06974457  0.03456491 ...  0.01932015 -0.04434213
 -0.0138564 ]",E
11434.0,"Sam believes that if Nancy is a rugby coach, she'll practice with her tackle bags.",Nancy has tackle bags.,E,type4_possessive,"[ 0.00746889 -0.01138695  0.03500777 ...  0.01932015 -0.04434213
 -0.0138564 ]",E
11435.0,"Is it true that if Nancy is a rugby coach, she'll practice with her tackle bags?",Nancy has tackle bags.,E,type4_possessive,"[ 0.00746889  0.01478766  0.03500351 ...  0.01932015 -0.04434213
 -0.0138564 ]",E
11444.0,"If Leslie is a climbing wall instructor, she'll bring her climbing holds.",Leslie has climbing holds.,E,type4_possessive,"[ 0.00746889 -0.03935728  0.10517463 ... -0.00182551 -0.04434213
  0.02867284]",E
11445.0,"It's not the case that if Leslie is a climbing wall instructor, she'll bring her climbing holds.",Leslie has climbing holds.,E,type4_possessive,"[ 0.00746889 -0.06974457  0.09504709 ... -0.00182551 -0.04434213
  0.02867284]",E
11446.0,"Sam believes that if Leslie is a climbing wall instructor, she'll bring her climbing holds.",Leslie has climbing holds.,E,type4_possessive,"[ 0.00746889 -0.01138695  0.1021376  ... -0.00182551 -0.04434213
  0.02867284]",E
11447.0,"Is it true that if Leslie is a climbing wall instructor, she'll bring her climbing holds?",Leslie has climbing holds.,E,type4_possessive,"[ 0.00746889  0.01478766  0.09825497 ... -0.00182551 -0.04434213
  0.02867284]",E
11448.0,"If Sara is a fashion photographer, she'll bring her camera..",Sara has a camera.,E,type4_possessive,"[ 0.00746889 -0.03935728  0.03617846 ...  0.0304025  -0.04412315
 -0.0138564 ]",E
11449.0,"It's not the case that if Sara is a fashion photographer, she'll bring her camera..",Sara has a camera.,E,type4_possessive,"[ 0.00746889 -0.06974457  0.02860816 ...  0.0304025  -0.04412315
 -0.0138564 ]",E
11450.0,"Sam believes that if Sara is a fashion photographer, she'll bring her camera..",Sara has a camera.,E,type4_possessive,"[ 0.00746889 -0.01138695  0.03824744 ...  0.0304025  -0.04412315
 -0.0138564 ]",E
11451.0,"Is it true that if Sara is a fashion photographer, she'll bring her camera.?",Sara has a camera.,E,type4_possessive,"[ 0.00746889  0.01478766  0.03258541 ...  0.0304025  -0.04412315
 -0.0138564 ]",E
11496.0,"If Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on.",Beverly has matting.,E,type4_possessive,"[ 0.00746889 -0.03935728  0.02561547 ...  0.01252648 -0.01275919
 -0.0138564 ]",E
11497.0,"It's not the case that if Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on.",Beverly has matting.,E,type4_possessive,"[ 0.00746889 -0.06974457  0.02288665 ...  0.01252648 -0.01275919
 -0.0138564 ]",E
11498.0,"Sam believes that if Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on.",Beverly has matting.,E,type4_possessive,"[ 0.00746889 -0.01138695  0.02781464 ...  0.01252648 -0.01275919
 -0.0138564 ]",E
11499.0,"Is it true that if Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on?",Beverly has matting.,E,type4_possessive,"[ 0.00746889  0.01478766  0.02325702 ...  0.01252648 -0.01275919
 -0.0138564 ]",E
11516.0,"If the girl is a yoga teacher, she'll bring her yoga pants.",The girl has yoga pants.,E,type4_possessive,"[ 0.00746889 -0.03935728  0.14554086 ... -0.00804362 -0.04153807
 -0.0138564 ]",E
11517.0,"It's not the case that if the girl is a yoga teacher, she'll bring her yoga pants.",The girl has yoga pants.,E,type4_possessive,"[ 0.00746889 -0.06974457  0.14242904 ... -0.00804362 -0.04153807
 -0.0138564 ]",E
11518.0,"Sam believes that if the girl is a yoga teacher, she'll bring her yoga pants.",The girl has yoga pants.,E,type4_possessive,"[ 0.00746889 -0.01138695  0.14262868 ... -0.00804362 -0.04153807
 -0.0138564 ]",E
11519.0,"Is it true that if the girl is a yoga teacher, she'll bring her yoga pants?",The girl has yoga pants.,E,type4_possessive,"[ 0.00746889  0.01478766  0.1427604  ... -0.00804362 -0.04153807
 -0.0138564 ]",E
11532.0,"If Ryan is a cameraman, he'll bring his camera to the event.",Ryan has a camera.,E,type4_possessive,"[ 0.00746889  0.03954546  0.00654615 ...  0.0304025  -0.04412315
 -0.00594389]",E
11533.0,"It's not the case that if Ryan is a cameraman, he'll bring his camera to the event.",Ryan has a camera.,E,type4_possessive,"[ 0.00746889  0.03496773  0.00447746 ...  0.0304025  -0.04412315
 -0.00594389]",E
11534.0,"Sam believes that if Ryan is a cameraman, he'll bring his camera to the event.",Ryan has a camera.,E,type4_possessive,"[ 0.00746889  0.03495945  0.01750609 ...  0.0304025  -0.04412315
 -0.00594389]",E
11535.0,"Is it true that if Ryan is a cameraman, he'll bring his camera to the event?",Ryan has a camera.,E,type4_possessive,"[ 0.00746889  0.03540441  0.00513014 ...  0.0304025  -0.04412315
 -0.00594389]",E
11548.0,"If the king is a teacher, he'll pack his suitcase.",The king has a suitcase.,E,type4_possessive,"[ 0.00746889  0.02239154  0.0634112  ...  0.01825784 -0.0251177
 -0.01286731]",N
11549.0,"It's not the case that if the king is a teacher, he'll pack his suitcase.",The king has a suitcase.,E,type4_possessive,"[ 0.00746889  0.0200381   0.0479779  ...  0.01825784 -0.0251177
 -0.01286731]",N
11550.0,"Sam believes that if the king is a teacher, he'll pack his suitcase.",The king has a suitcase.,E,type4_possessive,"[ 0.00746889  0.01973793  0.06850811 ...  0.01825784 -0.0251177
 -0.01286731]",N
11551.0,"Is it true that if the king is a teacher, he'll pack his suitcase?",The king has a suitcase.,E,type4_possessive,"[ 0.00746889  0.02016375  0.05645673 ...  0.01825784 -0.0251177
 -0.01286731]",N
12816.0,"If Charlotte passes her driving test, she'll never listen to a pop song again.",Charlotte has listened to a pop song before.,E,type5_again,"[ 0.00746889 -0.03935728  0.09163839 ...  0.0335788   0.03769066
 -0.0138564 ]",E
12817.0,"It's not the case that if Charlotte passes her driving test, she'll never listen to a pop song again.",Charlotte has listened to a pop song before.,E,type5_again,"[ 0.00746889 -0.04810938  0.09204084 ...  0.0335788   0.03769066
 -0.0138564 ]",E
12818.0,"Sam believes that if Charlotte passes her driving test, she'll never listen to a pop song again.",Charlotte has listened to a pop song before.,E,type5_again,"[ 0.00746889 -0.01138695  0.09205014 ...  0.0335788   0.03769066
 -0.0138564 ]",E
12819.0,"Is it true that if Charlotte passes her driving test, she'll never listen to a pop song again?",Charlotte has listened to a pop song before.,E,type5_again,"[ 0.00746889  0.01478766  0.09201109 ...  0.0335788   0.03769066
 -0.0138564 ]",E
12828.0,"If Lily takes the train to the city, she'll never paint a portrait again.",Lily has painted a portrait before.,E,type5_again,"[ 0.00746889 -0.03935728  0.01448388 ...  0.04138165  0.05065183
  0.00856543]",E
12829.0,"It's not the case that if Lily takes the train to the city, she'll never paint a portrait again.",Lily has painted a portrait before.,E,type5_again,"[ 0.00746889 -0.04700973  0.01528422 ...  0.04138165  0.05065183
  0.00856543]",E
12830.0,"Sam believes that if Lily takes the train to the city, she'll never paint a portrait again.",Lily has painted a portrait before.,E,type5_again,"[ 0.00746889 -0.01138695  0.01750609 ...  0.04138165  0.05065183
  0.00856543]",E
12831.0,"Is it true that if Lily takes the train to the city, she'll never paint a portrait again?",Lily has painted a portrait before.,E,type5_again,[0.00746889 0.01478766 0.01525517 ... 0.04138165 0.05065183 0.00856543],E
12840.0,"If Sarah has a doctor's appointment, she'll never cook a chicken again.",Sarah has cooked a chicken before.,E,type5_again,"[ 0.00746889  0.00973581  0.05036535 ...  0.01333522  0.00802387
 -0.0138564 ]",E
12841.0,"It's not the case that if Sarah has a doctor's appointment, she'll never cook a chicken again.",Sarah has cooked a chicken before.,E,type5_again,"[ 0.00746889  0.00313457  0.04447799 ...  0.01333522  0.00802387
 -0.0138564 ]",E
12842.0,"Sam believes that if Sarah has a doctor's appointment, she'll never cook a chicken again.",Sarah has cooked a chicken before.,E,type5_again,"[ 0.00746889  0.00346645  0.048471   ...  0.01333522  0.00802387
 -0.0138564 ]",E
12843.0,"Is it true that if Sarah has a doctor's appointment, she'll never cook a chicken again?",Sarah has cooked a chicken before.,E,type5_again,"[ 0.00746889  0.01478766  0.04625271 ...  0.01333522  0.00802387
 -0.0138564 ]",E
12848.0,"If Daniel arrives on time, he'll never perform in a dance show again.",Daniel has performed in a dance show before.,E,type5_again,"[ 0.00746889  0.05141497  0.13767333 ... -0.00861597 -0.03116666
  0.01073402]",E
12849.0,"It's not the case that if Daniel arrives on time, he'll never perform in a dance show again.",Daniel has performed in a dance show before.,E,type5_again,"[ 0.00746889  0.02060083  0.13754457 ... -0.00861597 -0.03116666
  0.01073402]",E
12850.0,"Sam believes that if Daniel arrives on time, he'll never perform in a dance show again.",Daniel has performed in a dance show before.,E,type5_again,"[ 0.00746889  0.03053834  0.13755153 ... -0.00861597 -0.03116666
  0.01073402]",E
12851.0,"Is it true that if Daniel arrives on time, he'll never perform in a dance show again?",Daniel has performed in a dance show before.,E,type5_again,"[ 0.00746889  0.02348964  0.13756187 ... -0.00861597 -0.03116666
  0.01073402]",E
12884.0,"If Harper arrives early, he'll never travel to a northern country again.",Harper has traveled to a northern country before.,E,type5_again,"[ 0.00746889  0.00714123 -0.02248186 ...  0.05317515  0.00678213
 -0.0138564 ]",E
12885.0,"It's not the case that if Harper arrives early, he'll never travel to a northern country again.",Harper has traveled to a northern country before.,E,type5_again,"[ 0.00746889  0.00131687 -0.02538308 ...  0.05317515  0.00678213
 -0.0138564 ]",E
12886.0,"Sam believes that if Harper arrives early, he'll never travel to a northern country again.",Harper has traveled to a northern country before.,E,type5_again,"[ 0.00746889  0.0013751   0.01750609 ...  0.05317515  0.00678213
 -0.0138564 ]",E
12887.0,"Is it true that if Harper arrives early, he'll never travel to a northern country again?",Harper has traveled to a northern country before.,E,type5_again,"[ 0.00746889  0.01478766 -0.02332286 ...  0.05317515  0.00678213
 -0.0138564 ]",E
12928.0,"If Sophia decides to attend the concert, she'll never bring a gift to her mom again.",Sophia has brought a gift to her mom before.,E,type5_again,"[ 0.00746889 -0.03935728  0.11939291 ...  0.03219175  0.02239774
 -0.0138564 ]",E
12929.0,"It's not the case that if Sophia decides to attend the concert, she'll never bring a gift to her mom again.",Sophia has brought a gift to her mom before.,E,type5_again,"[ 0.00746889 -0.04728951  0.11905704 ...  0.03219175  0.02239774
 -0.0138564 ]",E
12930.0,"Sam believes that if Sophia decides to attend the concert, she'll never bring a gift to her mom again.",Sophia has brought a gift to her mom before.,E,type5_again,"[ 0.00746889 -0.01138695  0.11906099 ...  0.03219175  0.02239774
 -0.0138564 ]",E
12931.0,"Is it true that if Sophia decides to attend the concert, she'll never bring a gift to her mom again?",Sophia has brought a gift to her mom before.,E,type5_again,"[ 0.00746889  0.01478766  0.11908974 ...  0.03219175  0.02239774
 -0.0138564 ]",E
12936.0,"If Olivia travels to Paris, he'll never call a friend of Natalie again.",Olivia has called a friend of Natalie before.,E,type5_again,"[ 0.00746889  0.00533054  0.013785   ...  0.02217587  0.01842497
 -0.0049055 ]",E
12937.0,"It's not the case that if Olivia travels to Paris, he'll never call a friend of Natalie again.",Olivia has called a friend of Natalie before.,E,type5_again,"[ 0.00746889  0.0002895   0.01588997 ...  0.02217587  0.01842497
 -0.0049055 ]",E
12938.0,"Sam believes that if Olivia travels to Paris, he'll never call a friend of Natalie again.",Olivia has called a friend of Natalie before.,E,type5_again,"[ 0.00746889 -0.00010094  0.01750609 ...  0.02217587  0.01842497
 -0.0049055 ]",E
12939.0,"Is it true that if Olivia travels to Paris, he'll never call a friend of Natalie again?",Olivia has called a friend of Natalie before.,E,type5_again,"[ 0.00746889  0.01478766  0.01578666 ...  0.02217587  0.01842497
 -0.0049055 ]",E
12964.0,"If Sandra finishes her work early, she'll never coach a team led by Christy again.",Sandra has coached a team led by Christy before.,E,type5_again,"[ 0.00746889 -0.03935728  0.06507387 ...  0.01909075  0.02629115
 -0.0138564 ]",E
12965.0,"It's not the case that if Sandra finishes her work early, she'll never coach a team led by Christy again.",Sandra has coached a team led by Christy before.,E,type5_again,"[ 0.00746889 -0.04751648  0.05035357 ...  0.01909075  0.02629115
 -0.0138564 ]",E
12966.0,"Sam believes that if Sandra finishes her work early, she'll never coach a team led by Christy again.",Sandra has coached a team led by Christy before.,E,type5_again,"[ 0.00746889 -0.01138695  0.06334876 ...  0.01909075  0.02629115
 -0.0138564 ]",E
12967.0,"Is it true that if Sandra finishes her work early, she'll never coach a team led by Christy again?",Sandra has coached a team led by Christy before.,E,type5_again,"[ 0.00746889  0.01478766  0.05583204 ...  0.01909075  0.02629115
 -0.0138564 ]",E
12976.0,"If Ella finishes her exams early, she'll never communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,type5_again,"[ 0.00746889 -0.03935728  0.01753224 ...  0.03097461 -0.01070557
 -0.01305438]",E
12977.0,"It's not the case that if Ella finishes her exams early, she'll never communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,type5_again,"[ 0.00746889 -0.05042396  0.01724185 ...  0.03097461 -0.01070557
 -0.01305438]",E
12978.0,"Sam believes that if Ella finishes her exams early, she'll never communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,type5_again,"[ 0.00746889 -0.01138695  0.0221896  ...  0.03097461 -0.01070557
 -0.01305438]",E
12979.0,"Is it true that if Ella finishes her exams early, she'll never communicate with a client of Ali's company again?",Ella has communicated with a client of Ali's company before.,E,type5_again,"[ 0.00746889  0.01478766  0.01722425 ...  0.03097461 -0.01070557
 -0.01305438]",E
13032.0,"If Karen needs a ride home, she'll never depend on a friend of Joey again.",Karen has depended on a friend of Joey before.,E,type5_again,"[ 0.00746889 -0.03935728  0.02889804 ...  0.03199474  0.00619802
 -0.0138564 ]",E
